content;integritas;kapabilitas;empati;akseptabilitas;kontinuitas
"ga jadi deh milih prabowo gara"" liat iklannya bakal buat harga bbm rendah (n) Daripada buat subsidi duitnya mending buat infrastruktur..";0;1;0;1;0
@xmirantydx eh sianjir sombong siah tompel megawati =))))));1;0;0;0;0
"Prabowo08 singkat saja Pak Prabowo SDA dikelola asing didikte oleh mereka yg adidaya mental apatis yg parah bagaimana menyelesaikannya?""";0;1;0;0;0
Yang busuk tetap busuk ?@rimanews: Elektabilitas Demokrat Jeblok. Demokrat Mau Berkoalisi dengan Megawati PDIP j.mp/KWKhif?;0;1;0;0;0
benci gw iklan prabowo ... menyesatkan plurk.com/p/jmahxp;1;0;0;0;0
Elektabilitas Hatta Rajasa Rendah Karena Dianggap Bakal LIndungi SBY bit.ly/JT8Fke;1;0;0;0;0
"Jokowi Belum Mumpuni: SEORANG warga mengaku dari Cipete Jakarta Selatan kemarin mengontak redaksi koran ini...bit.ly/KSXurK""";0;1;0;0;0
Menurut gw ARB itu otak pembisnis jd kayanya gw ragu kalo dia jd presiden bisa2 semuanya dijadiin ladang bisnis buat keuntungan dia;0;1;0;0;0
"Kandidat gagal RT)kompascom: Ray: Kritik Harga BBM Prabowo Telan Ludah Sendiri kom.ps/AFeJb6""";0;1;0;0;0
"cari aja beritanya psti ada bro jangan pilih arb ??@vianjam @GMB_34 iya po? Ya itu brengsek jg. Beli ...tmi.me/1do9gb""";1;0;0;1;0
Memanfaatkan aktivitas alam utk mencari kelemahan Jokowi #kelakuan;0;1;0;0;0
Jokowi Belum Mumpuni dlvr.it/4hR8LH;0;1;0;0;0
"pemimpin harus bersih peduli dan tegas ' @wiranto1947 #DialogKebangsaan""";1;0;0;0;0
 Hatta Rajasa Jadi Idola ht.ly/2CTTUD;1;0;0;0;0
Prabowo kampanye menurunkan bbm? Sing nduweni pertamina po? Iming2 bodoh.;0;1;0;0;0
hahahha 0 rupiah untuk korban lapindo dqn 300 miliar lebih untuk path... bakrie the failure man... jgn pilih arb fb.me/6traFkG3i;0;1;0;1;0
@Prabowo08 sya benar2 kagum dengan apa yang pak prabowo telah rencanakan untuk bangsa ini kedepan.;1;0;0;0;0
pak wiranto gk akan perhatian ke rakyatnya jika terpilih jadi presiden !!!;0;0;1;0;0
Lht aja pak mahfud MD orangnya trbuka dan ceplas ceplos tp sy brani jamin dia orangnya bersih waktu beliau pgang MK bnyak getaran dan wibawa;1;0;0;0;0
"Go_Blog_ @RamliRizal coba bandingkan mis dg Mahfud MD tenang berwibawa...""";1;0;0;0;0
"Medianya Dahlan Iskan Capres Demokrat.RT""@jpnncom: Anggota DPD Anggap Jokowi Tak Becus Urus Jakartam.jpnn.com/news.php?id=21? #JPNN #banjir""";0;1;0;0;0
Sore hari ini Dahlan Iskan calon kuat #capres dari Partai Demokrat akan bertemu dengan Mahfud MD.;0;1;0;0;0
"Ke5 wiranto. Mentang udah punya wakil kaya bos nya MNC terus rakyat bisa lupa kasus pelanggaran HAM bapak tahun 1999? Jahat! #AkuIndonesia""";1;0;0;0;0
Dahlan Iskan dan Mahfud MD merupakan dua calon kuat yang bisa memimpin bangsa ini menurut Tim intelektual yang dibentuk oleh pak SBY;0;1;0;0;0
"pasti keren!""@DI_Comm Beberapa foto Diskusi Dahlan Iskan dengan Mahfud MD in a few minutes ya tuips";1;0;0;0;0
"Favorit mas @purwoa RT@detikcom: Mahfud MD-Dahlan Iskan Duet di Pilpres 2014? de.tk/6KM8Ak""";1;0;0;0;0
"Cocok!""@detikcom: Mahfud MD-Dahlan Iskan Duet di Pilpres 2014? de.tk/6KM8Ak""";1;0;0;0;0
"Hallo pak prabowo dan pak wiranto. Bagaimana kabar kasus Munir ?? Berlaga pemimpin padahal penjahat~~""";0;1;0;0;0
"""@detikcom: Mahfud MD-Dahlan Iskan Duet di Pilpres 2014? de.tk/6KM8Ak""cocok";0;0;0;1;0
@wennyafriani g jga tuhh..tuhh buktinya jusuf kalla kalah dalam pemilu..haha;0;1;0;0;0
Jadi kelemahan prabowo adalah tdk pny ibu negara;0;1;0;0;0
Jangan pilih ARB RT @DodoPutraBangsa: #8thLumpurLapindo apa PR kita?;0;1;0;1;0
Pak Mahfud MD hebat :D... http://t.co/idxua3ZWJk;1;0;0;0;0
"Lagi musim calon presiden ada yg bilang jokowi tak layak kalo jd presiden. Dahlan iskan juga nggak cocok si...fb.me/14thSfHmd""";0;1;0;0;0
@detikhot Jgn Tanya Hatta Rajasa. Ga Benar. Contoh buruk.;1;0;0;0;0
"Mahfud MD mau duet sm Dahlan Iskan ? wah seru nih... duet maut pendekar2 """"pencitraan"""" :)) wkwkwkkkk""";1;0;0;0;0
bosan ngeliat iklannya ARB --;1;0;0;0;0
"wiranto1947 maju trus pakkami mendukung mu menuju perubahan..bersih peduli dan tegas.m""";1;0;0;0;0
wow keren...kagum dengan anda yg cinta tanah air RT 'Mengintip' Garuda Yaksa Milik Prabowo Subianto -tribunnews.com/nasional/2014/? via @tribunnews;1;0;0;0;0
Mahfud MD-Dahlan Iskan Duet di Pilpres 2014? de.tk/6KM8Ak ini baru KEREN #SaveRI;0;1;0;0;0
"Mega msh ambisi haduh..""""@PartaiSocmed Mencla-mencle RT Tjahjo: Partai Tak Pernah Sebut Megawati Tak Mau Jadi Capres brt.st/1O0D""";1;0;0;0;0
"wiranto1947 Bersih Peduli Tegas.""";1;0;0;0;0
Aih lah benci kali aku sama iklan ARB ini;1;0;0;0;0
Males banget baca berita dahlan iskan pencitraan banget kaya bos si beye...;1;0;0;0;0
"Gue benci sama iklan arb hatta raj win-ht. Banget.""";1;0;0;0;0
Iklan capres ARB dan Prabowo di televisi Gombal dan Lebay.;1;0;0;0;0
"Pidato Prabowo sebulan sebelum Reformasi 1998 banyak tokoh reformasi nyimak mangut2x kagum kayknya... :) youtu.be/0aWF8S9HJCw""";0;1;0;0;0
Benci nd iklan Wiranto nih!;1;0;0;0;0
"menurut mahasiswa prabowo dan wiranto itu penjahat yang bakal otoriter. alasannya mei 98. waiit.. knapa kejadian lama masih di bayangbayang""";1;0;0;0;0
@sideBbrain pdhl gue inget persis melekat di otak bahwa Wiranto tuh pelanggar HAM 1998. Jenderal busuk doi.;1;0;0;0;0
"Mahfud MD mulai mendekati Dahlan Iskan. Mahfud punya massa Dahlan punya dana. Cocok. . .""";0;1;0;0;0
"Pak_JK orang yg jujur dan beliau yg pertama menemukan banyak kasus besar seperti century kasus donggi senoro yg libatkan korupsi besar2an.""";1;0;0;0;0
Walau terkait masa lalu tapi tulus utk merubah sikap dan ihklas menjadi pemimpin yg amanah prabowo termsk CAPRES alternatif yg terbaik;1;0;0;0;0
"Kata edo Bodoh org"""" di siduarjo memilih ARB sbgai presiden. ARB = aku tak mau bersamamu.""";0;0;0;1;0
bosen banget banget banget liat iklan ARB loh. gaa bohong! (?? ? );1;0;0;0;0
"Pemimpin itu harus berani bermimpi! !! ""@VIVAnews: Jokowi Yakin Menang Balapan Sepeda Lawan Valentino Rossi http://t.co/ltVD0H9vQW""";0;1;0;0;0
"RT @PP_TIDAR: #1 Gerindra mencalonkan Capres RI yg tegas cerdas bersih dan berwibawa Letjen TNI (Purn) Prabowo Subianto http://t.co/jf51z?""";1;0;0;0;0
"Prabowo Favorit Lantaran Ketegasan dan Karakter Kuat Kata John Kurt j.mp/LnNw2F""";1;0;0;0;0
"siip RT @PP_TIDAR #1 Gerindra mencalonkan Capres RI yg tegas cerdas bersih dan berwibawa Prabowo Subianto http://t.co/dI4aE1BG3l""";1;0;0;0;0
" nampak nya mcm aku dan ain pelakon utama projek arb ni. adui  payah ah ni nak kene hafal.""";0;0;0;0;0
"Metro_TV :Ical bohongIcal anak org Kaya raya (anak pak Bakrie/pedagang)kalau Bakrie (ayahnya) mmg org menengah n tdk miskin! Heheheeee""";1;0;0;0;0
"Jokowi udah mulai berani nyindir2 pemerintah pusat.. I won't be surprised if he declares to join president election race next April..""";0;0;0;0;1
"Bohong dosa bapakmu udh kaya raya RT)Metro_TV: Ical Mengaku Pernah Lebih Miskin dari Pengemis bit.ly/K9sGTz?""";1;0;0;0;0
"strategi pemasaran politik pak prabowo dari dulu gitu2 aja yak kayaknya taun ini ga menang""";0;1;0;0;0
"CasualIndonesia kalo kampanye nya gagal mungkin ARB bakal pake ""TIM""- nya buat kampanye di jersey nya ada tulisan ARB""";0;1;0;0;0
Nenek gue pun tahu kalo Prabowo tuh dulu penjahat.;1;0;0;0;0
"jokowi_do2 meskipun saya warga bandung tp saya merasa bangga+salut akan kinerja Dan loyalitas bapak jokowi membangun Jakarta jokowi hebat""";0;1;0;0;0
"S.Kel)""Perubahan di bangsa ini akan terlaksana apa bila di Pimpin Oleh seorang presiden yg berani dan Tdk takut di Maki rakyat Jokowi";1;0;0;0;0
"4. Tentu ada yg baik2 spt Anies BaswedanMahfud MD JK Dahlan Iskan tapi kalaupun Capres sulit terpilih krn elektabilitas rendah)fadjroeL""";1;0;0;0;0
"Hebat ya partainya ARB bisa hadir di saat banjir kampung pulo bendera diatas atap banyak amaaattt""";0;1;0;0;0
Saya salut dengan pak Dahlan Iskan. Beliau benar-benar sosok yang tangguh. Sosok yang patut dicontohkata HBA.;1;0;0;0;0
Gak becus RT)jedda8090:)hafidz_ary susa bener buat fanatik ini ngakuin kelemahan jokowi ya. kl joko pks mereka bilang apa ya keadaan gini;0;1;0;0;0
"hachoky kalo masalah wakil tunggu hasil pileg setelah 9 april. Yg jelas pilihan prabowo wakik yg cerdas jujur dan berjiwa besar""";1;0;0;0;0
"Selamat Malam Sahabat Bpk H Prabowo Subianto Merupakan Pemimpin Yang Pandai Merasa Bukan Yang Merasa... fb.me/6ESZee8kB""";0;1;0;0;0
@pak_jk paling cocok & ideal jadi RI-1 ?@detikcom: Solusi Jusuf Kalla untuk Warga Bantaran Kali Ciliwungde.tk/63EGM7?;0;1;0;1;0
"Gapapa pdi jelek gara-gara ada si megawati.""""@dyaanza:)bararevolusionr tapi dia PDI ya? ih gue ga suka PDI coba aja dia partai lain ya""""""";1;0;0;0;0
"iya sensi gue liat muka mega ish ""@bararevolusionr: Gapapa pdi jelek gara-gara ada si megawati.""""@dyaanza:@bararevolusionr tapi dia PDI ya""";1;0;0;0;0
"Dusta RW)detikcom: Dahlan Iskan ngaku tak ambisi jadi capres. Ikut konvensi krn diminta SBY de.tk/VvzoKBpic.twitter.com/ITYHPv5drb""";1;0;0;0;0
"Capres favorit : 1. Dahlan iskan Jokowi 3. Prabowo 4.JK 5.Pramono Edi 6.Mahfud MD 7.Megawati 8.Gita Wirjawan 9.Aburizal (ARB)""";1;0;0;0;0
@seputartimnas masarakat na bodoh mau aja di kadalin arb;1;0;0;0;0
Saya sangat tidak mendukung jika Jokowi maju mencalonkan capres. Benahin dulu Jakarta! pemimpin harus amanah!!;1;0;0;1;0
"Perubahan tidak BECUS ngurus banjir iyaa hahahaha ""@rimanews: LPI Sebut Jokowi Tokoh Perubahanj.mp/LAhccZ?";0;1;0;0;0
Hatta Rajasa sama Gita Wirjawan duit nya banyak yah... iklan pencitraan melulu... .muak.;1;0;0;0;0
 PARRA Kibarkan 'Hatta Rajasa Presidenku' dari Bandung DAHLAN TOLOL;1;0;0;1;0
Akun berbayar @TrioMacan2000 org2 suruhan wiranto wkwkwk nenek nenek di dusun sy juga tau kalo wiranto tetep bakal ga bisa menang;0;1;0;0;0
"Ah knp harus prabowo.. Wiranto juga... Kita bosan Jendral!!!""";1;0;0;0;0
"Jangan pilih dia dia mengecewakan :( """"@cobowjunior: @aidiote sepertinya tidak ey bung arb mengecewakan""";1;0;0;1;0
"di AS capres jg pencitraanknp di indon jd barang haram??(Munafik) sdh putus asa dg citra jokowi dan dahlan iskan yang moncer ya..""";1;0;0;0;0
"prabowo wiranto bakrie..semua orang2 jahat..indonesia jangan sampai kalian salah pilih nanti :)""";1;0;0;0;0
Males. Folow. @detikcom dahlan iskan iisiiinyaa ddoooongg semua;1;0;0;0;0
beda dengan Jusuf Kalla yg langsung turun ke lapangan dan gak nyalahin siapa2 plus kasih motivasi ke semua pihak .. ini orang pintar namanya;0;1;0;0;0
"menyoal Dahlan Iskan tadinya saya sempet ragu. tapi kesini2nya ada benernya rumors yang beredar ttg sepak terjang negatif dahlan iskan""";0;1;0;0;0
"Bambangerlangg5 : siip..... Indonesia butuh pemimpinyg tangguh  tegas dan  bijaksana  seperti pak prabowo heeee""";1;0;0;0;0
@Gerindra bila pak prabowo di sandingkan dengan aher di pilpres rasanya tidak cocok..;0;1;0;0;0
"Males bangt mas det klo dia yg dibahas jd kaper pula!hadeh RT""""@detikcom: Majalah detik mulai edisi """"RAHASIA DAPUR DAHLAN ISKAN"""" hadir di""";0;1;0;0;0
"Korban penghasutan dr 3macan. Kasihan...-->>@Aadhitadhit:)detikcom dahlan iskan raja korup dan penipu kok didukung""";1;0;0;0;0
"Gagal pilpres bakri bangkrut aminnn ""@wennogu: Doi neangan duit keur pilpres RT""@EkaRtf: ARB Mafia bola keles ""@dinilando: Naha jdi ka bakri";1;0;0;0;0
kesalahan wiranto dan terutama prabowo pernah mau jadi cawapres ndak kepilih sisan jatuh deh harga jualnya :-|;0;1;0;0;0
"Yusrilihza_Mhd)TrioMacan2000 Hahaha... Hanya org bodoh yg tongkrogin trio macan dan dengarkan surya paloh si ambisius nan serakah.""";1;0;0;0;0
"7. Mana ada 11 juta orang mau daftar jadi capres seperti dibilang Surya Paloh? Omongannya ngawur bin dusta""";1;0;0;0;0
"Goblok RT ""@merdekadotcom: Surya Paloh: Kalau Pemilu serentak akan ada 11 juta capres mdk.to/oDd7#Politik""""""";1;0;0;0;0
"Yusril nilai omongan Paloh 11 juta capres ngawur bin dusta: Yusril meminta Surya Paloh kembali membaca pasal ... mdk.to/8Wx0""";1;0;0;0;0
"Payah -__- @kompascom: Lagi Grup Bakrie Gagal Penuhi Janji http://t.co/RhEeGyayOW""""""";1;1;0;0;0
"hafidz_ary saya muak dengan mbah jokowi ini rakyat indonesia sadarlah :'(""";1;0;0;0;0
"Surya Paloh itu bukan orang hukum apalagi pakar tata negara makanya tidak pantas jadi Presiden ga usah Presiden CAPRES Aja SP ga pantes""";0;1;0;0;0
"@NasDem Gagal @akbarfaizal68 ""@Yusrilihza_Mhd: 2. Hanya kerbau dungu yg bisa termakan bualan ala Pak Belalang yg dibilang Surya Paloh itu""";0;1;0;0;0
"Ini baru tauladan (baca: teladan) RT @Tribun_Manado: Di Manado Wapres RI Dijemput Mantan Wapres Jusuf Kalla bit.ly/1iibNol""";1;0;0;0;0
"?surya paloh tak ubahnya anak TKkalah tanding dg arb bikin Partai""";1;0;0;0;0
Jokowi Ingatkan Lurah-Camat Bertindak Sigap bit.ly/1hcID6y;0;1;0;0;0
"Biar keliatan syapa yg bego""@pojok_nurani: Terus hasilnya buat apa?? ""@Presiden2014com: Yusril Tantang Surya Paloh Debat di Sidang MK""";0;1;0;0;0
"pencitraan lebay.. ""@Beritasatu: Nginap di Sinabung Dahlan Iskan Tidur Tanpa Kasur di Pengungsianbrt.st/1PzW""";1;0;0;0;0
"Gak cocok dek podo2 tukang tipu tukang korup :) RT""@shiebonitaendel: yen oOm jokowi pasangan ambeg pak Dhe Dahlan Iskan koyog.e (y) ..""";1;0;0;0;0
41. Dahlan Iskan Dirut PLN yang korup malah diangkat presiden jadi Men BUMN. Sakit jiwakah negara kita ini?pic.twitter.com/a0cMRJKpwK;1;0;0;0;0
Kegenitan Surya Paloh seolah-olah Bung Karno. Ambisius miskin gagasan by)YusrilIhza_Mhdchirpstory.com/li/184271;0;1;0;0;0
 Jusuf Kalla ajak masyarakat Manado kampaye bersih dlvr.it/4lTD0N;0;1;0;0;0
"Rakyat telah berkali2 ditipu media bangsat yg memuja2 mulai dr Megawati SBY dan skrg Jokowi. Rakyat yg bodoh mudah diatur)TrioMacan2000""";1;0;0;0;0
"Sedangkan megawati ""sudah"" tidak pantas RT @tribunnews: Guruh: Jokowi Belum Pantas Jadi Calon Presiden -bit.ly/1eag4TT";0;0;0;1;0
" Prabowo jgn salah org taro di DPR spt si botak yg di ILC nongol  bkn wakil rakyat tu bodoh d tolol""";1;0;0;0;0
Jokowi langsung sigap ngebantu daerah gue yg kebanjirann haha NOW;0;1;0;0;0
 @dinopattidjalal ada juga prabowo dan wiranto capres idola;1;0;0;0;0
"cheslave)Yusrilihza_Mhd buktinya surya paloh yg sangat tidak layak dijual nongol terus di medianya dia :)""";0;1;0;0;0
"Males liat dahlan iskan yg masuk kaltim post mulu. Terserah deh situ mau ngapain. Jungkir balik kelelep. Pencitraan!""";1;0;0;0;0
KASUS KORUPSI KEMENLU Jusuf Kalla Diperiksa KPK - goo.gl/alerts/spOL #GoogleAlerts;1;0;0;0;0
Mataa najwa....ada megawati soekarno putri...salah satu wanita terhebat indonesia....;1;0;0;0;0
Ibu Megawati sosok wanita HEBAT @MataNajwa;1;0;0;0;0
Hatta Rajasa su pale GOBLOK...hahahahahaha...dong minta katong pung semangat sama deng matahari...MATAHARI sa seng ada... Hahaeeee;1;0;0;0;0
TERUS OM JOKOWI PAYAH ITU rt @dudeofrock JOKOWI TDK BISA MENGURUS TRANSPORTASI DI SOLO http://t.co/zJcHnev5sI @addeLeandro @hafidz_ary;0;1;0;0;0
"Apapun yang terjadi gak akan pilih Megawati kalau dia nyapres lagi.  #sikap""";0;0;0;1;0
Kalau Megawati nyapres gw akan pilih dia :);0;0;0;1;0
"Megawati adalah salah 1 pemimpin hebat yg bangsa ini miliki... sambil menangis Megawati berkata..""""Indonesia Raya"""" ... @PDI_Perjuangan""";1;0;0;0;0
Yang sudah disusun secara sistematis oleh kediktatoran politisi orde baru yang sial nya ketika itu Megawati menjabat sebagai presiden.;0;1;0;0;0
"Malam ini aku sedang kagum dengan surya paloh terlepas dari ambisi politiknya ternyata dia punya tujuan mulia""";1;0;0;0;0
"Pemimpin bertangan besi itu dipakai utk sikap pada internal bukan utk rakyat! Hrs dipahami. Pak Jokowi itu lembek! Bahaya bagi moral PNS.""";1;0;0;0;0
"Meliat wwcr matanajwa Kalau Megawati yg maju nyapres percaya deh pasti kalah coba di evaluasi lagi.""";1;0;0;0;0
"Payah disuruh minta maaf umatnya maksain Jokowi jadi presiden biar bisa atasi banjir. Apa susahnya sih bilang maaf..""";0;1;0;0;0
Siapa tokoh sejarah yang paling kamu benci? ? megawati ask.fm/a/a8i9hh74;1;0;0;0;0
Mudah-mudahan Megawati nyapres dan kalah lagi. Biar tau rasa.;0;1;0;0;0
 Jusuf Kalla pun Peduli pada Persoalan Antipenuaan dlvr.it/4m62yP;0;1;0;0;0
MafiaWar (17): Jokowi Obral Janji Dibantu Jasmev & Relawan Munafik fb.me/1dnTsN0Wv;1;0;0;0;0
"Gila. Dulu gua bingung kalo orang bilang Jusuf Kalla itu serem. Setelah nontom Jagal-The Act of Killing semoga dia ga jadi presiden. Bahaya""";1;0;0;1;0
@TrioMacan2000 Jokowi - Mahfud Md memang layak jadi Presiden 2014 .. Ahok Jadi Gubernur Teladan DKI#setujuuuuu;1;1;0;0;0
"Megawati nyapres lagi kalau sdh 2X gagal masih nekat nyapres itu namanya ngeyel. .. yakin deh akan kalah lagi. ...""";0;1;0;0;0
DPD: Manajemen Bencana Jokowi Kurang Andal republika.co.id/berita/nasiona?;0;1;0;0;0
"14. Tentunya kita rakyat masih ingin dipimpin seorang mantan Jenderal tegas berwibawa berani & anti korupsi. Pak Prabowo siap dipilih.""";1;0;0;1;0
Jusuf Kalla Menjadi Favorit Cawapres Para Jurnalis dlvr.it/4m8vv4;1;0;0;0;0
Megawati jangan nyalonin jadi capres lah biar yang lain aja;0;1;0;0;0
Megawati ulangtahun? Yaudah bodo amat;1;0;0;0;0
Pak mahfud md di tvri keren :D;1;0;0;0;0
Jaya suprana & Prof.Dr. Mahfud MD. SH - supremasi hukum . Keren bgt bahasan Dan win win solutionnya cocok bgt jdi RI 1;0;1;0;0;0
Putri Gus Dur Dukung Mahfud MD Nyapres metrotvn.ws/N210286;0;0;0;1;0
pemikiran mahfud md mencerahkan...sangat layak jadi capres altenatif...;0;1;0;0;0
jokowi brengsek..... brengsek...... brengsek......:;1;0;0;0;0
"Tabir Kualitas Jokowi Terungkap Saat Banjir Dulu Ambisius Sekarang Tak Elegan Kualitas kepemimpinan seseorang... fb.me/1TED3sHBI""";0;1;0;0;0
"Gagal Tangani Outsourcing BUMN Dahlan Iskan & Muhaimin Didesak Mundur bit.ly/1cZYnqZ""";0;1;0;0;0
@KompasTV surya paloh tidak pantas jadi pemimpin.kelihatan dari tindakannya;0;1;0;1;0
inilah skenario mafia sepak bola indonesia. PSSI dan tim kesayangannya. Warga Jabar jangan pilih ARB fb.me/2W9cjKGFk;0;0;0;1;0
Emangnya banjir tahun ini lebih mending drpd banjir tahun lalu? Ah Jokowi bohong.;1;0;0;0;0
@D20juli megawati hebat. Mantap;1;0;0;0;0
"Lgian jg trlalu serakah klo lgsg mau jd presiden gub aj blm lakuin ap2 RT@TrioMacan2000: 41. Mungkin Tuhan mel sikap dan keputusan Megawati""";0;0;0;0;0
Prabowo calon peresiden 2014 jangan ragu mau perubahan pilih prabowo jadi presiden;0;0;0;1;0
jgn seprti jokowi : TUKANG BOHONG KELAS KAKAP Pada suatu hari ada dua orang sahabat yang bernama udin dan juhro bertemu setelah merek...;1;0;0;0;0
"mimpi buruk banget surya paloh nyukur brewok... ya auloh pertanda apa ini""";1;0;0;0;0
"Memilih Calon Pemimpin Bangsa jng lah dri Para Pemimpin yg pernah Gagal Memimpin Bangsa ini sprti (MEGAWATI) jng beri ksempatan dua kali.""";0;1;0;0;0
"GPVT menolak ARB jdi presiden bagaimana dengan kalian ??""";0;0;0;1;0
jokowi JAMBU __Janji Busuk Janji Palsu^:;0;1;0;0;0
@SharpButSoft @Alex_Junaidi wiranto hari tano mulai kampanye padahal jelas kalah kelak di pilpres orang pinter kok bego!;0;1;0;0;0
"Amien Rais kritik...!!!! - Jokowi Tidak Becus Menanggulangi Banjir Mega...: youtu.be/yG2MVaQN9mE via@youtube""";0;1;0;0;0
"RT @M4ngU5il: ""Sekilas Rekam Jejak Prabowo Capres Favorit Versi Survei"" by @RepublikSosmedfb.me/WtQ3nWT2";0;0;0;0;0
"35. Apalagi Hatta Rajasa bukan leader yg tepat jd presiden. Dia bukan Risks Taker safety player. Bisa bubar negara kalau dia jadi presiden""";0;1;0;0;0
@okayudistira surya paloh tidak layak jadi presiden;0;1;0;0;0
Jokowi Hati busuk.. otak bangsat..:;1;0;0;0;0
jokowi Anjing... babi... monyet... bangsat... setan... brengsek... anjing... anjing... gk pny otak...:;1;0;0;0;0
"Jokowi ABURIZAL BAKRIE Bangsat ABURIZAL BAKRIE Keparat ABURIZAL BAKRIE Brengsek ABURIZAL BAKRIE Bajingan ! ABURIZAL BAKRIE TAHI ANJING:""";1;0;0;0;0
"Temukan kembali kesalahan-kesalahan dimasa pemerintahan BJ. Habibie wiranto prabowo dan megawati pada saat timor-timor lepas ....""";0;1;0;0;0
"Ngurus perusahaan sendiri aja gak becus gimana mau urus negara ni >>???? Lek Prabowo Subianto terlalu berambisi fb.me/1zJWub8eT""";0;1;0;0;0
" Capres idola saya""@detikcom: Gerindra Usung Prabowo jadi Presiden de.tk/VMQgQC""";1;0;0;1;0
Ketika dipaparkan bahwa kelemahan yg pling mendasar pda diri prabowo saat menjadi capres adalah sejarah. Soal penculikan aktivis pada orba..;1;0;0;0;0
RT @PriciliaaPuntu_: salah satu tokoh politik yang jadi idola saya dari dulu sampai sekarang mmg cuma Megawati Soekarnoputri dan bertambah ?;1;0;0;0;0
"Ferdylonge apa prabowo n wiranto yg punya urusan pelanggaran HAM berat atau ARB yg punya kasus pajak n lapindo""";1;0;0;0;0
@DefiTiti hehehehe......... Waketum titipan ARB wong goblok gak tau eroh sejarah #SoerabajaMelawan#SavePersebaya1927 pic.twitter.com/7nE4UZGcsb;1;0;0;0;0
@TrioMacan2000  penjahat ham wiranto;1;0;0;0;0
"Ngapain tu si Cutton Bud urus ekonomi aj gak Becus @Presiden2014com: Hatta Rajasa temui tokoh politik sepuh Buleleng goo.gl/EzFpO8""""""";0;1;0;0;0
"Semakin sombong juga statement ini @IndonesiaCapres Surya Paloh Sindir Partai yang "" Jualan "" Ketumnyakom.ps/AFeZn4";1;0;0;0;0
"33. Kembali ke Megawati kematangan sikap kekuatan integritas kredibilitas dan kapasitasnya sdh sangat memadai utk jadi Presiden RI lagi""";1;0;0;0;0
"43. Syarat utama menjadi Presiden adalah kapasitas integritas kredibilitas dan leadership. Megawati telah memiliki semuanya.""";1;0;0;0;0
"Gerindra partaiku prabowo idola ku.""";0;0;0;1;0
"Jangan di pilih jadi Presiden jika Jakarta belum beres namanya ora amanah Jakarta rampung disik..ngono Jokowi. #anismatta #PKS +8""";0;1;0;0;0
"Jika penjahat besar seperti Prabowo jadi pemimpin apa kata dunia? Besok2 siapa aja penjahat HAM/koruptor besar bisa jd calon pemimpin""";1;0;0;0;0
"Adalah kewajiban kita sbg warga negara yg tahu untuk mencerdaskan rakyat. Menyadarkan rakyat. Bhw Prabowo adlh penjahat besar yg mau menipu""";1;0;0;0;0
logika yg cerdas dan jenius ! --> Hatta Rajasa: Banyak Utang Semakin Membuat Indonesia Baiktribunnews.com/bisnis/2014/01?;0;1;0;0;0
"@galuhsari20 triomacan2000 Catatan MORAL BEJAT JOKOWI By ""@TrioMacan2000 chirpstory.com/li/110143";1;0;0;0;0
"udah gak becus kli RT @barnabas_fans: Dahlan Iskan akan Ganti Direktur Operasi Merpati Kenapa?bit.ly/JxxB0r""";0;1;0;0;0
Neraka karena Pengelolaan yang Tak Becus by Dahlan Iskan has been chirpified! chirpstory.com/li/185630;0;1;0;0;0
"Dahlan Iskan dengan sigap mengambil sebakul nasi lalu dibagikannya di setiap piring relawan.pic.twitter.com/iYE9OEc7en""";0;0;1;0;0
"Dasar Goblok..ini menteri telunjuk Neolib! Hatta Rajasa: Banyak Utang Semakin Membuat Indonesia Baiktribunnews.com/bisnis/2014/01? via @tribunnews""";0;1;0;0;0
"Pejabat itu seperti P Dahlan Iskan. Merakyat ramah. Cocok jd presiden"" | Mau Jadi Menteri karena Lulusan Madrasah malang-post.com/serba-serbi/de?";1;0;0;0;0
@negativisme sangat baik dan tidak sombong bagus ada responnya dari prabowo :);1;0;0;0;0
@Johan_delano saya percaya wiranto orang yang bersih dan tegas...selain itu dia juga kompeten dan berpengalaman sebagai pemimpin;1;1;0;0;0
Pemimpin itu harus pandai mengambil hati rakyat. Pak jokowi berhasil melakukan itu! ???? (at Antok's Room) ?path.com/p/1gx8M;0;1;0;0;0
Jokowi BANGSAT makin BANGSAT. PELACUR MERAJALELA. YANG PINTAR DI BODOHI. YANG BODOH DI BUDAYAKAN. kaya ANJING Loe semua. MANUSIA MAKI.;1;0;0;0;0
"Baca TL salah stu account blg bakal nyapres sbg pres boneka? jokowi ga pny integritas gada leadership trus korupsi ga ngaku fitnah org""";1;0;0;0;0
"Senyum dan ekspresi wajah yang diberikan Dahlan Iskan itu tulus oleh karena itu banyak orang menyukai beliau.""";1;0;0;0;0
Jokowi Aku benci imam dia tu bangsat anjing:;1;0;0;0;0
"Sedangkan kader PDIP saja banyak yg menolak pencapresan megawati maka sangat masuk akal apabila rakrat juga menolak.""";0;0;0;1;0
"Busuk RT @br4t4: Blusukan lebay ?@karyaseo: Uhuk .. RT ""@tribunnews: Serap Aspirasi Wiranto Nyamar ...m.tmi.me/1dy8H7""";0;1;0;0;0
"Haha..busuk! RT @SINDOnews: Turun ke bawah Wiranto nyamar jadi tukang becak goo.gl/RZP5tQ""";0;1;0;0;0
jokowi janji palsu belaka manis dimulut sj pandai memutar lidah:;1;0;0;0;0
