content;integritas;kapabilitas;empati;akseptabilitas;kontinuitas;;;;
@jokowi07 @jokowi_do2 keajaiban pasti ada bila masa waktu yg di tentukan akan tiba.Allah itu maha adil.smga pak jokowi di angkat drajat nya.;1;-1;-1;-1;-1;;;;
"Jakarta - Ketua Umum P. NasDem Surya Paloh mengakui sebagai partai baru NasDem masih kekurangan dakan berbag... tinyurl.com/py5xvly""";-1;0;-1;-1;-1;;;;
Dan pasti ada yang menuduh dahlan iskan nggak becus sehingga trafo PLTU suralaya meledak :|;-1;0;-1;-1;-1;;;;
Calon pemimpin harus gampang berbaur dan merakyat RT @ancabolo Mahfud MD sudah mulai banyak dikenal rakyat Indonesia dan para pemudanya mas;1;-1;-1;-1;-1;;;;
"Hatta Rajasa sabet penghargaan tokoh Islam berprestasi mantap goo.gl/fb/TxjvL #nasional #hattarajasa #pan""";-1;1;-1;-1;-1;;;;
Surya Paloh Dituding Korupsi Dana Tsunami Aceh http://t.co/ZwZEwKccI5 !!!;0;-1;-1;-1;-1;;;;
Kinerja PLN sekarang kembali buruk setelah Dahlan Iskan;-1;0;-1;-1;-1;;;;
"TrioMacan2000 @iskan_dahlan manusia ada sisi baik dan buruk kita ambil baiknya kita buang buruknya.""";1;-1;-1;-1;-1;;;;
"br jd capres aja udh dusta RT)kompascom: Wiranto: Kuis Kebangsaan Win-HT Memang Di-""Setting"" tapi...kom.ps/AFc6mn""";0;-1;-1;-1;-1;;;;
Gak rela punya presiden jelek kayak Aburizal Bakrie. Lebih ga rela punya presiden ganteng tapi caper kayak Gita Wirjawan. x);0;-1;-1;0;-1;;;;
"youtube.com/watch?v=2RoyV7? Video Kebohongan RCTI program WINHT Wiranto Hary Tanoessoedibjo Partai HANURA . Entar Klo Kepilih Boong mulu deh!!!""";0;-1;-1;-1;-1;;;;
"Soalnya kalau pemberitaan buruk bs kena dampak pencapresan @iskan_dahlan. @wibag @fadjroel @widyasrini""";0;-1;-1;-1;-1;;;;
"Ngomongnya begini ga pantas dipilih> Wiranto Sindir Rhoma: Sekarang Pedangdut Besok Pemain Akrobat Nyapres @detikcom de.tk/6F9tej""";-1;-1;-1;0;-1;;;;
"Wiranto juga memiliki banyak kelemahan. Selain masih dianggap sebagai otak di balik kerusuhan 1998 komunikasi politik Wiranto sangat lemah.""";-1;0;-1;-1;-1;;;;
"Calon2 presiden yang tidak layak dipilih karena terlibat pelanggaran HAM yaitu Wiranto Prabowo Aburizal Bakrie. #suaramuda2014""";0;-1;-1;0;-1;;;;
"PKB: Hasil Survei Mahfud MD Jelek Rhoma Irama Diusung Jadi Capres bit.ly/1dCWqB8""";0;-1;-1;-1;-1;;;;
"Jgn pilih ARB ! RT @Footballnesia: 34. Mengapa di tahun 2014? Ada beberapa sebab. Pertama La (cont)tl.gd/n1r7t3""";-1;-1;-1;0;-1;;;;
BOHONG DUSTA RT)VIVAnews: ARB Larang Kadernya Jelekkan Partai Lain goo.gl/UMTG8o;0;-1;-1;-1;-1;;;;
coba liat sosok calon pesiden (wiranto X rhoma irama) saling gunjing. laaa yg gitu mau dijadikan pemimpin negara. msh mau dipilih? goblok;0;-1;-1;-1;-1;;;;
@FAdrul_LoL Kalo ketemu pemimpin yang merakyat kayak Mahfud MD pasti selalu dapet kesempatan lain kali...;-1;-1;1;-1;-1;;;;
Kalau skrg di paksakan hrs Megawati lagi yg ada rakyat tambah semakin benci ama Megawati dan PDIP yg di anggap tdk mendengar aspirasi mereka;-1;0;-1;-1;-1;;;;
"seperti ini pemerintah harus sigap melihat kecenderungan masyarakatnya sehingga birokrasi yang biasa ... | Dahlan Iskan Pemimpin 16/18""";-1;1;-1;-1;-1;;;;
Saya muak liat iklan ARB. #justsaying;0;-1;-1;-1;-1;;;;
 Rasanya muak sekali ketika liat ARB iklan di tipinya sendiri.;0;-1;-1;-1;-1;;;;
"100 RT Angga_manyun: gak bisa diungkapkan dengan kata2 deh saya sangat bahagia sekali bisa berdialog dengan Mahfud MD sang karismatik ! !""";1;-1;-1;-1;-1;;;;
Megawati itu sudah TUA! dan tidak layak jadi PRESIDEN 2014!)BonnieTriyana: Megawati itu sinis ya....;0;-1;-1;-1;-1;;;;
Kalo diliat2 pak Wiranto ini mirip Andre Saputra XD gombal mukio kowe;0;-1;-1;-1;-1;;;;
"16.Misalnya kriteria kompetensi dalam pergaulan internasional karena Wiranto mempunyai kelemahan dari sisi tersebut.""";-1;0;-1;-1;-1;;;;
"Pake nyanyi lagi tuh wkwkwkwk kacau kacau RT)DewiHndayani: Banget! ""hizkiastephen: RCTI PENCITRAAN ! Apa-apaan ada si Wiranto -_- wkwkwk?";0;-1;-1;-1;-1;;;;
"""@odyfein: Wiranto I goblok po pie -_-""";0;-1;-1;-1;-1;;;;
 Wiranto?jadi calon presiden?capres ko munafik! Mengkhianati agamanya sendiri;0;-1;-1;-1;-1;;;;
"Muak banget liat mukanya wiranto sama HT bullshit...""";0;-1;-1;-1;-1;;;;
Ical trackrecordnya buruk. Gitu aja sik. :p;0;-1;-1;-1;-1;;;;
"""@VIVAnews: Megawati: Petani dan Nelayan Indonesia Harus Dapat Proteksi goo.gl/MoXc7S""buruh aja kau gadaikan.bohong sekali kau";0;1;-1;-1;-1;;;;
"Meski followerku dikittp ikutan RT ya... RT @Judhi_Anto Pljrn hari ini: jgn pilih ARB or Golkar @PartaiSocmed@InfoGolkar @GolkarInstitute""";-1;-1;-1;0;-1;;;;
@KetapangKite PKB: Kesederhanaan Mahfud MD bisa menjadi teladan bagi masyarakat.m.okezone.com/read/2013/12/2?;1;-1;-1;-1;-1;;;;
"Riset: Elektabilitas Ical Prabowo Megawati Pramono dan Rhoma masih rendah metrotvn.ws/N204236""";0;-1;-1;-1;-1;;;;
"prabowo memang generasi tua tapi tim kerja nya relatif muda dan progresif. dia pandai mengelola dua generasi. patut di apresiasi.""";-1;1;-1;-1;-1;;;;
"RT)henditekate: Prabowo Subianto)dennysakrie: Siapakah politikus paling buruk di tahun 2013 ?""";0;-1;-1;-1;-1;;;;
"Wiranto sama Harry Tanoe bisa nggak sih ngga Kampanye sekarang pake terselubung segala. Capres-Wapres Goblok!""";-1;0;-1;-1;-1;;;;
RT)TrioMacan2000: 41. Janji dahlan iskan selesaikan PLTU thn 2004 adalah dusta besar. Dahlan rampok Kaltim. Brpa harga mesin bekas china t?;-1;0;-1;-1;-1;;;;
@DahlanIskanNote Tidak ada ide yang bisa ditawarkan selain black campaign. Jangan pilih Wiranto! . .;0;-1;-1;0;-1;;;;
"5 orang-orang hebat : Joko Widodo Abraham Samad,  Anies Baswedan,  M. Jusuf Kalla dan Ganjar Pranowo.""";1;-1;-1;-1;-1;;;;
Sibuk pencitraan kali RT)ernestprakasa: Halo Gita Wirjawan. Halo Hatta Rajasa. Halo Aburizal Bakrie. Halo ...m.tmi.me/1deenA;0;-1;-1;-1;-1;;;;
"Di indonesia juga""@REALGel_Biru: Pilpres 2014: Jusuf Kalla Tokoh Favorit Di Malaysia nblo.gs/SuAKj""";1;-1;-1;-1;-1;;;;
"idyllicbola kalo ARB prabowo,  wiranto dll udah bosan. pengen cari yg baru""";-1;-1;-1;-1;-1;;;;
"Elektabilitas Prabowo rendah Gerindra tak pusing bit.ly/1hiiXIG""";0;-1;-1;-1;-1;;;;
"Ambisius... RT)kompascom: Prabowo Disebut Capres Paling Tak Diinginkan Gerindra Tak Pedulikom.ps/AFdwON""";0;-1;-1;-1;-1;;;;
Pak Gub Jokowi tidak adil. Mengapa takbiran keliling dilarang. Taun baruan malah direstui bahkan dihadiri. ..;0;-1;-1;-1;-1;;;;
"makin terlihat alasan Hatta Rajasa jadi menko murni karena dia besan bukan karena kapabilitas..""";-1;0;-1;-1;-1;;;;
"Pencitraan mulu mutu ank buah lu tuh buruk. RT)VIVAnews: Kata Jusuf Kalla Usai Jenguk Ratu Atutgoo.gl/Dlb4yX""";0;-1;-1;-1;-1;;;;
Menko ekonomi hatta rajasa .besak omong.tongkosong nyaring bunyinya...Nol.alasan Pem.tak boleh intervensi.dasar mentri goblok. ngurus gas Nol;-1;0;-1;-1;-1;;;;
"Iklan dukung prabowo barusan provokatif dan pembodohan.. jangan dipilih harga BBM koq di murahin ngimpi pak..""";-1;0;-1;-1;-1;;;;
"Ambisi :D ""@detikcom: Dibilang Capres Tak Populer Wiranto: Biar Saja de.tk/6Lhsjn""""""";0;-1;-1;-1;-1;;;;
"Bohong bercuman pencitraan itu mah RT)berlianarr:)RafiYusril ? RT)detikcom: Wiranto Dukung Yusril Ajukan Uji http://t.co/Tq949RLvU""""""";0;-1;-1;-1;-1;;;;
"TrioMacan2000 Ujung2nya black campaign Prabowo juga. Can..can revolusi jempolmu bau busuk.""";0;-1;-1;-1;-1;;;;
pencitraan busuk dahlan iskan nih chirpstory.com/li/180229 HAHAHAHA;0;-1;-1;-1;-1;;;;
"Mereka adalah para penyelenggara negara yg hebat. Pak @jokowi_do2 pak jusuf kalla pak anies pak abraham. (y)""";1;-1;-1;-1;-1;;;;
"Entahlah muak aja liat iklan kampanye partai apalgi iklannya ARB :|""";0;-1;-1;-1;-1;;;;
"nasionalisnya jd kurang greget..gara2 adegan itu...wajar kalo megawati marah gak setujumgkn disisi itunya atau masalah soekarno kawin lg""";-1;-1;-1;-1;-1;;;;
kurang ajar yes pemerintah main sinetron harga gas elpiji aja ngorbanin rakyat aja bisanya..pret laah hatta rajasa ibas sby dll dll fak yuPD;-1;0;-1;-1;-1;;;;
"Acara mata najwa semalem ngundang jusuf kalla jokowi, anies baswedan,  ganjar pranowo, abraham samad. Mereka org2 hebat di indonesia keren.""";1;-1;-1;-1;-1;;;;
So intinya jangan pilih Hatta Rajasa jadi presiden. Ngehek.;-1;-1;-1;0;-1;;;;
"Lo tu pg dele esok tempe munafik""""@RadioElshinta: Hatta Rajasa: Kenaikan Harga Elpiji Harus Lihat Sikon Masyarakat elshinta.com/v2003a/readnew?""""""";0;-1;-1;-1;-1;;;;
"Ngomongnya bru skrg payah ah rt @kompascom: Dahlan Iskan: Kenaikan Elpiji Salah Saya kom.ps/AFeBVQ""";-1;0;-1;-1;-1;;;;
"Bahaya klo Hatta Rajasa jd presiden. Bljr dr kasus anaknya masyarakat bs menuntut bebas hukum dr pelanggaran lalu lintas khususnya tabrakan""";0;-1;-1;-1;-1;;;;
Males banget liat iklan Hatta Rajasa ini. Jadi Menko Perekonomian aja gak sukses....;-1;0;-1;-1;-1;;;;
"Di Illucinati Ernest bahas soal politik dan pemilu 2014 dia ngomongin 'kejam'nya Prabowo?instagram.com/p/ize4doDhrw/""";0;-1;-1;-1;-1;;;;
"r rezim megawati fatal parah bersama kwik kwan gie  sebab colateral aset penjaminan pencetakan mata uang dolar rupiah sudah jatuh tempo""";-1;0;-1;-1;-1;;;;
Iyooo lah.. X_X. Makanya jamanmu pun parah..! RT)kompascom: Megawati: Jadi Presiden Itu Gampang;-1;0;-1;-1;-1;;;;
Munafik level: ARB;0;-1;-1;-1;-1;;;;
"Mamam tuch ambisius banget mengejar dunia.RT""""@kompasiana: Elektabilitas Aburizal Bakrie Terendam Lapindokom.ps/AFeDQM""""""";0;-1;-1;-1;-1;;;;
"Hatta rajasa ngurus anak aja gak becus apalagi ngurus negara.""";-1;0;-1;-1;-1;;;;
Kini giliran jusuf kalla yg melakukan pencitraan;0;-1;-1;-1;-1;;;;
"kelemahan prabowo mudah di hasut di akalin hingga modalnya prabowo habis oleh komisaris megawati kata gusdur namanya kudanil gitu itu""";-1;0;-1;-1;-1;;;;
"Pasti gagal ""@kompascom: Survei Kompas Pelan Tapi Pasti Langkah Aburizal Bakrie kom.ps/AFeEK3""""""";-1;0;-1;-1;-1;;;;
"Arb ambisius yahsama ambisiusnya kaya win-ht""";0;-1;-1;-1;-1;;;;
@KhofifahIP @mohmahfudmd beliau idola saya bu keren kan Pak mahfud md bu;1;-1;-1;-1;-1;;;;
"Bosan dngn muka ARB SURYA PALOH WIN-HT dan muka2 polos haus kuasa? slmatkan frekuensi publik. 16/01/14 bundaran HI""";0;-1;-1;-1;-1;;;;
2014Diam-diam Ketum PAN Hatta Rajasa masih memendam ambisi ke Pilpres 2014. Komunikasi terus dilakukan dengan sejumlah capres antara ...;-1;0;-1;-1;-1;;;;
Fucking lebay RT  @detikcom  Dahlan Iskan: Coret Saya dari Peserta Konvensi Capres PD!  de.tk/6Pmquo;0;-1;-1;-1;-1;;;;
"Sponsor isinya partai partai partai  PAN lah ARB lah  jasittttttt muak !""";0;-1;-1;-1;-1;;;;
"JANGAN PILIH gita  rhoma naudzubillah untuk RI 01.""";-1;-1;-1;0;-1;;;;
"Lebay bener prabowo, sespesies SBY, wiranto HT, dahlan iskan,  farhat abbas sempak! Dahlan Iskan: Coret Saya dari Peserta Konvensi Capres PD! via  @detikcomde.tk/6Pmquo""";0;-1;-1;-1;-1;;;;
@faridferre Banyak lagi contoh hal yg tidak pantas yg dilakukan Mahfud MD. Seperti reaksinya ketika Rudi Rubiandini ditangkap.;0;-1;-1;-1;-1;;;;
"Jokowi selesaikan Gub dulu utamakan integritas n tggjwab)fadjroeL: 11. HASILNYA: Jusuf Kalla 67% (1) -> 45% (2) -> 31% (3). #JokowiRI1?""";-1;0;-1;-1;-1;;;;
"Hatta Rajasa""Kt jd bangsa yg bodoh kl tdk alihkan dana subsidi utk Infrastruktur"".Lha anda jd mentri GOBLOK!!!Baru bcara skrg @SBYudhoyono""";-1;0;-1;-1;-1;;;;
Dahlan Iskan Humoris tetapi berwawasan kedepan : ENERGI UNTUK NEGERI - GEOTHERMAL:youtu.be/JkYBtfhwUX8via@youtube;1;-1;-1;-1;-1;;;;
"sombong amat sih ""@merdekadotcom: Megawati: Saya miliki hak prerogatif tentukan capres mdk.to/7Dl1 #Politik""";0;-1;-1;-1;-1;;;;
"detikcom.bu Megawati jangan ambisi!ibu sudah gagal total sewaktu menjabat Presiden.""";0;-1;-1;-1;-1;;;;
YAELAH ABURIZAL BAKRIE NGURUS SIDOARJO AJE NGGAK BECUS MALAH MAU NGURUS INDONESIA;-1;0;-1;-1;-1;;;;
"Salam WIN-HT bersih peduli tegas dari Putri Krismawan Hadiwinata @WIN_HT2014 @Harry_Tanoe @wiranto1947 @PartaiHANURA http://t.co/pMvwtLiUbH""";1;-1;-1;-1;-1;;;;
Jusuf Kalla FAVORIT SAYA! Survey Cirus : JK di Posisi Puncak Berpasangan dengan Jokowi | Jusuf Kallajusufkalla.info/archives/2014/?;1;-1;-1;-1;-1;;;;
JUSUF KALLA = KUALITAS Jusuf Kalla kualitas kepemimpinan dan ketegasannya dibutuhkan bangsa!...fb.me/2oho1UMTu;1;-1;-1;-1;-1;;;;
"Jangan mbalelo dukung ketum""""@republikaonline: Megawati Instruksi Kader Disiplin dalam Penentuan Capresrepublika.co.id/r/mz6r7f""""""";-1;-1;-1;1;-1;;;;
Ada2 aja nih iklan arb.... Makin muak ngeliatnya.;0;-1;-1;-1;-1;;;;
"Wiranto : Untuk membangun perubahan kita butuh pemimpin. Untuk itu tanpa ragu hanura menempatkan WIN-HT.#WinHT#Wiranto""";-1;1;-1;-1;-1;;;;
 Bekeng muak eh. Sama deng ini iklan ARB;0;-1;-1;-1;-1;;;;
pemimpin kok lembek RT @triomacan2000 Syahganda : Jokowi Tidak Penuhi KriteriaPemimpin Indonesia: asatunews.com/berita-17482-s;-1;0;-1;-1;-1;;;;
Iklan ARB selain buruk secara visual juga menyebabkan mual!!! ARB = atut ratu banten;0;-1;-1;-1;-1;;;;
Hebat pak Prabowo Subianto  :) http://t.co/qCeOttF3kE;1;-1;-1;-1;-1;;;;
"Sgt dibutuhkan RI yg berantakan spt saat ini ""@polairut: Kl wiranto Votable gak??@RendiKristyadi kapabilitas pemimpin tmi.me/1dmQXZ";-1;0;-1;-1;-1;;;;
ini adalah salah satu bentuk prajurit yg tangguh -> TV Belanda Filmkan Operasi Prabowo di Papua goo.gl/I1WLYjcc:)Prabowo08;-1;1;-1;-1;-1;;;;
Hhahaha klu pak Prabowo punya jiwa karismatik seorang jendral(TNI) @NunaRechyytaaa untuk pak @anismattabisa jd wakil insya Allah tercapai..;1;-1;-1;-1;-1;;;;
Track record politic pak hatta rajasa apaan?? *ngaca. Mungkin saya kurang banyak baca+nonton. Damn.;-1;0;-1;-1;-1;;;;
"ga jadi deh milih prabowo gara"" liat iklannya bakal buat harga bbm rendah (n) Daripada buat subsidi duitnya mending buat infrastruktur..";-1;0;-1;0;-1;;;;
@xmirantydx eh sianjir sombong siah tompel megawati =))))));0;-1;-1;-1;-1;;;;
"Prabowo08 singkat saja Pak Prabowo SDA dikelola asing didikte oleh mereka yg adidaya mental apatis yg parah bagaimana menyelesaikannya?""";-1;0;-1;-1;-1;;;;
Yang busuk tetap busuk ?@rimanews: Elektabilitas Demokrat Jeblok. Demokrat Mau Berkoalisi dengan Megawati PDIP j.mp/KWKhif?;-1;0;-1;-1;-1;;;;
benci gw iklan prabowo ... menyesatkan plurk.com/p/jmahxp;0;-1;-1;-1;-1;;;;
Elektabilitas Hatta Rajasa Rendah Karena Dianggap Bakal LIndungi SBY bit.ly/JT8Fke;0;-1;-1;-1;-1;;;;
"Jokowi Belum Mumpuni: SEORANG warga mengaku dari Cipete Jakarta Selatan kemarin mengontak redaksi koran ini...bit.ly/KSXurK""";-1;0;-1;-1;-1;;;;
Menurut gw ARB itu otak pembisnis jd kayanya gw ragu kalo dia jd presiden bisa2 semuanya dijadiin ladang bisnis buat keuntungan dia;-1;0;-1;-1;-1;;;;
"Kandidat gagal RT)kompascom: Ray: Kritik Harga BBM Prabowo Telan Ludah Sendiri kom.ps/AFeJb6""";-1;0;-1;-1;-1;;;;
"cari aja beritanya psti ada bro jangan pilih arb ??@vianjam @GMB_34 iya po? Ya itu brengsek jg. Beli ...tmi.me/1do9gb""";0;-1;-1;0;-1;;;;
Memanfaatkan aktivitas alam utk mencari kelemahan Jokowi #kelakuan;-1;0;-1;-1;-1;;;;
Jokowi Belum Mumpuni dlvr.it/4hR8LH;-1;0;-1;-1;-1;;;;
"pemimpin harus bersih peduli dan tegas ' @wiranto1947 #DialogKebangsaan""";1;-1;-1;-1;-1;;;;
 Hatta Rajasa Jadi Idola ht.ly/2CTTUD;1;-1;-1;-1;-1;;;;
Prabowo kampanye menurunkan bbm? Sing nduweni pertamina po? Iming2 bodoh.;-1;0;-1;-1;-1;;;;
hahahha 0 rupiah untuk korban lapindo dqn 300 miliar lebih untuk path... bakrie the failure man... jgn pilih arbfb.me/6traFkG3i;-1;0;-1;0;-1;;;;
@Prabowo08 sya benar2 kagum dengan apa yang pak prabowo telah rencanakan untuk bangsa ini kedepan.;1;-1;-1;-1;-1;;;;
Licik ya pak wiranto;0;-1;-1;-1;-1;;;;
Lht aja pak mahfud MD orangnya trbuka dan ceplas ceplos tp sy brani jamin dia orangnya bersih waktu beliau pgang MK bnyak getaran dan wibawa;1;-1;-1;-1;-1;;;;
"Go_Blog_ @RamliRizal coba bandingkan mis dg Mahfud MD tenang berwibawa...""";1;-1;-1;-1;-1;;;;
"Medianya Dahlan Iskan Capres Demokrat.RT""@jpnncom: Anggota DPD Anggap Jokowi Tak Becus Urus Jakartam.jpnn.com/news.php?id=21? #JPNN #banjir""";-1;0;-1;-1;-1;;;;
Sore hari ini Dahlan Iskan calon kuat #capres dari Partai Demokrat akan bertemu dengan Mahfud MD.;-1;1;-1;-1;-1;;;;
"Ke5 wiranto. Mentang udah punya wakil kaya bos nya MNC terus rakyat bisa lupa kasus pelanggaran HAM bapak tahun 1999? Jahat! #AkuIndonesia""";0;-1;-1;-1;-1;;;;
Dahlan Iskan dan Mahfud MD merupakan dua calon kuat yang bisa memimpin bangsa ini menurut Tim intelektual yang dibentuk oleh pak SBY;-1;1;-1;-1;-1;;;;
"pasti keren!""@DI_Comm Beberapa foto Diskusi Dahlan Iskan dengan Mahfud MD in a few minutes ya tuips";1;-1;-1;-1;-1;;;;
"Favorit mas @purwoa RT@detikcom: Mahfud MD-Dahlan Iskan Duet di Pilpres 2014? de.tk/6KM8Ak""";1;-1;-1;-1;-1;;;;
"Cocok!""@detikcom: Mahfud MD-Dahlan Iskan Duet di Pilpres 2014? de.tk/6KM8Ak""";1;-1;-1;-1;-1;;;;
"Hallo pak prabowo dan pak wiranto. Bagaimana kabar kasus Munir ?? Berlaga pemimpin padahal penjahat~~""";-1;0;-1;-1;-1;;;;
"""@detikcom: Mahfud MD-Dahlan Iskan Duet di Pilpres 2014? de.tk/6KM8Ak""cocok";-1;-1;-1;1;-1;;;;
@wennyafriani g jga tuhh..tuhh buktinya jusuf kalla kalah dalam pemilu..haha;-1;0;-1;-1;-1;;;;
Jadi kelemahan prabowo adalah tdk pny ibu negara;-1;0;-1;-1;-1;;;;
Jangan pilih ARB RT @DodoPutraBangsa: #8thLumpurLapindo apa PR kita?;-1;0;-1;0;-1;;;;
Pak Mahfud MD hebat :D... http://t.co/idxua3ZWJk;1;-1;-1;-1;-1;;;;
"Lagi musim calon presiden ada yg bilang jokowi tak layak kalo jd presiden. Dahlan iskan juga nggak cocok si...fb.me/14thSfHmd""";-1;0;-1;-1;-1;;;;
@detikhot Jgn Tanya Hatta Rajasa. Ga Benar. Contoh buruk.;0;-1;-1;-1;-1;;;;
"Mahfud MD mau duet sm Dahlan Iskan ? wah seru nih... duet maut pendekar2 """"pencitraan"""" :)) wkwkwkkkk""";0;-1;-1;-1;-1;;;;
bosan ngeliat iklannya ARB --;0;-1;-1;-1;-1;;;;
"wiranto1947 maju trus pakkami mendukung mu menuju perubahan..bersih peduli dan tegas.m""";1;-1;-1;-1;-1;;;;
wow keren...kagum dengan anda yg cinta tanah air RT 'Mengintip' Garuda Yaksa Milik Prabowo Subianto -tribunnews.com/nasional/2014/? via @tribunnews;1;-1;-1;-1;-1;;;;
Mahfud MD-Dahlan Iskan Duet di Pilpres 2014? de.tk/6KM8Ak ini baru KEREN #SaveRI;-1;1;-1;-1;-1;;;;
"Mega msh ambisi haduh..""""@PartaiSocmed Mencla-mencle RT Tjahjo: Partai Tak Pernah Sebut Megawati Tak Mau Jadi Capres brt.st/1O0D""";0;-1;-1;-1;-1;;;;
"wiranto1947 Bersih Peduli Tegas.""";1;-1;-1;-1;-1;;;;
Aih lah benci kali aku sama iklan ARB ini;0;-1;-1;-1;-1;;;;
Males banget baca berita dahlan iskan pencitraan banget kaya bos si beye...;0;-1;-1;-1;-1;;;;
"Gue benci sama iklan arb hatta raj win-ht. Banget.""";0;-1;-1;-1;-1;;;;
Iklan capres ARB dan Prabowo di televisi Gombal dan Lebay.;0;-1;-1;-1;-1;;;;
"Pidato Prabowo sebulan sebelum Reformasi 1998 banyak tokoh reformasi nyimak mangut2x kagum kayknya... :) youtu.be/0aWF8S9HJCw""";-1;1;-1;-1;-1;;;;
Benci nd iklan Wiranto nih!;0;-1;-1;-1;-1;;;;
"menurut mahasiswa prabowo dan wiranto itu penjahat yang bakal otoriter. alasannya mei 98. waiit.. knapa kejadian lama masih di bayangbayang""";0;-1;-1;-1;-1;;;;
@sideBbrain pdhl gue inget persis melekat di otak bahwa Wiranto tuh pelanggar HAM 1998. Jenderal busuk doi.;0;-1;-1;-1;-1;;;;
"Mahfud MD mulai mendekati Dahlan Iskan. Mahfud punya massa Dahlan punya dana. Cocok. . .""";-1;1;-1;-1;-1;;;;
"Pak_JK orang yg jujur dan beliau yg pertama menemukan banyak kasus besar seperti century kasus donggi senoro yg libatkan korupsi besar2an.""";1;-1;-1;-1;-1;;;;
Walau terkait masa lalu tapi tulus utk merubah sikap dan ihklas menjadi pemimpin yg amanah prabowo termsk CAPRES alternatif yg terbaik;1;-1;-1;-1;-1;;;;
"Kata edo Bodoh org"""" di siduarjo memilih ARB sbgai presiden. ARB = aku tak mau bersamamu.""";-1;-1;-1;0;-1;;;;
bosen banget banget banget liat iklan ARB loh. gaa bohong! (?? ? );0;-1;-1;-1;-1;;;;
"Pemimpin itu harus berani bermimpi! !! ""@VIVAnews: Jokowi Yakin Menang Balapan Sepeda Lawan Valentino Rossi http://t.co/ltVD0H9vQW""";-1;1;-1;-1;-1;;;;
"RT @PP_TIDAR: #1 Gerindra mencalonkan Capres RI yg tegas cerdas bersih dan berwibawa Letjen TNI (Purn) Prabowo Subianto http://t.co/jf51z?""";1;-1;-1;-1;-1;;;;
"Prabowo Favorit Lantaran Ketegasan dan Karakter Kuat Kata John Kurt j.mp/LnNw2F""";1;-1;-1;-1;-1;;;;
"siip RT @PP_TIDAR #1 Gerindra mencalonkan Capres RI yg tegas cerdas bersih dan berwibawa Prabowo Subianto http://t.co/dI4aE1BG3l""";1;-1;-1;-1;-1;;;;
" nampak nya mcm aku dan ain pelakon utama projek arb ni. adui  payah ah ni nak kene hafal.""";-1;-1;-1;-1;-1;;;;
"Metro_TV :Ical bohongIcal anak org Kaya raya (anak pak Bakrie/pedagang)kalau Bakrie (ayahnya) mmg org menengah n tdk miskin! Heheheeee""";0;-1;-1;-1;-1;;;;
"Jokowi udah mulai berani nyindir2 pemerintah pusat.. I won't be surprised if he declares to join president election race next April..""";-1;-1;-1;-1;0;;;;
"Bohong dosa bapakmu udh kaya raya RT)Metro_TV: Ical Mengaku Pernah Lebih Miskin dari Pengemis bit.ly/K9sGTz?""";0;-1;-1;-1;-1;;;;
"strategi pemasaran politik pak prabowo dari dulu gitu2 aja yak kayaknya taun ini ga menang""";-1;0;-1;-1;-1;;;;
"CasualIndonesia kalo kampanye nya gagal mungkin ARB bakal pake ""TIM""- nya buat kampanye di jersey nya ada tulisan ARB""";-1;0;-1;-1;-1;;;;
Nenek gue pun tahu kalo Prabowo tuh dulu penjahat.;0;-1;-1;-1;-1;;;;
"jokowi_do2 meskipun saya warga bandung tp saya merasa bangga+salut akan kinerja Dan loyalitas bapak jokowi membangun Jakarta jokowi hebat""";-1;1;-1;-1;-1;;;;
"S.Kel)""Perubahan di bangsa ini akan terlaksana apa bila di Pimpin Oleh seorang presiden yg berani dan Tdk takut di Maki rakyat Jokowi";1;-1;-1;-1;-1;;;;
"4. Tentu ada yg baik2 spt Anies BaswedanMahfud MD JK Dahlan Iskan tapi kalaupun Capres sulit terpilih krn elektabilitas rendah)fadjroeL""";0;-1;-1;-1;-1;;;;
"Hebat ya partainya ARBbisa hadir di saat banjir kampung pulo bendera diatas atap banyak amaaattt""";-1;1;-1;-1;-1;;;;
Saya salut dengan pak Dahlan Iskan. Beliau benar-benar sosok yang tangguh. Sosok yang patut dicontohkata HBA.;1;-1;-1;-1;-1;;;;
Gak becus RT)jedda8090:)hafidz_ary susa bener buat fanatik ini ngakuin kelemahan jokowi ya. kl joko pks mereka bilang apa ya keadaan gini;-1;0;-1;-1;-1;;;;
"hachoky kalo masalah wakil tunggu hasil pileg setelah 9 april. Yg jelas pilihan prabowo wakik yg cerdas jujur dan berjiwa besar""";1;-1;-1;-1;-1;;;;
"Selamat Malam Sahabat Bpk H Prabowo Subianto Merupakan Pemimpin Yang Pandai Merasa Bukan Yang Merasa... fb.me/6ESZee8kB""";-1;1;-1;-1;-1;;;;
@pak_jk paling cocok & ideal jadi RI-1 ?@detikcom: Solusi Jusuf Kalla untuk Warga Bantaran Kali Ciliwungde.tk/63EGM7?;-1;1;-1;1;-1;;;;
"Gapapa pdi jelek gara-gara ada si megawati.""""@dyaanza:)bararevolusionr tapi dia PDI ya? ih gue ga suka PDI coba aja dia partai lain ya""""""";0;-1;-1;-1;-1;;;;
"iya sensi gue liat muka mega ish ""@bararevolusionr: Gapapa pdi jelek gara-gara ada si megawati.""""@dyaanza:@bararevolusionr tapi dia PDI ya""";0;-1;-1;-1;-1;;;;
